index,middle,ring,pinky
681,682,806,374
681,683,806,374
680,683,806,373
681,682,806,374
680,682,806,374
681,682,809,372
680,682,807,375
681,683,804,377
681,684,805,375
680,683,806,374
681,684,803,377
682,682,806,373
680,681,808,372
681,683,805,375
682,683,804,376
681,682,807,373
679,682,809,372
680,681,807,373
681,682,807,374
681,681,808,372
681,683,806,374
681,683,806,373
681,683,805,373
681,683,805,374
681,683,805,374
681,683,806,374
680,682,806,374
682,682,806,374
681,682,807,373
681,682,807,374
681,683,806,374
680,682,806,374
681,683,806,374
680,682,806,373
680,682,806,374
680,683,806,374
680,682,806,374
680,683,806,374
680,682,806,374
680,682,806,373
680,683,805,373
681,683,807,373
680,683,806,373
680,683,806,374
680,682,807,373
680,683,806,374
679,683,806,374
682,685,800,377
681,684,800,379
680,679,811,370
679,684,805,376
679,684,804,376
680,681,809,371
679,681,810,370
682,685,803,377
681,680,808,371
679,680,808,371
680,684,803,376
680,684,803,376
681,682,807,372
681,681,809,372
678,684,804,376
681,684,803,376
679,682,808,373
681,684,804,375
681,682,808,373
680,684,804,376
681,682,806,374
680,681,807,374
679,682,807,373
680,683,807,374
680,683,806,373
680,683,806,374
680,683,806,374
681,682,805,373
680,682,805,374
681,682,806,374
680,682,806,374
680,682,806,374
680,682,807,374
680,683,806,374
680,683,806,374
680,682,806,373
680,682,806,373
680,682,806,374
680,682,806,373
680,682,805,374
680,683,807,373
680,682,806,374
680,682,806,373
680,682,806,374
680,683,805,374
680,683,806,374
680,682,807,373
680,683,806,374
681,682,806,374
680,682,806,374
679,683,806,374
679,682,805,374
679,683,806,374
680,684,804,373
680,682,806,373
681,682,808,372
681,684,804,376
680,683,804,374
679,683,806,374
679,684,804,375
681,682,808,372
,,,
675,682,809,370
673,681,810,370
674,683,808,372
675,682,808,372
673,681,811,370
674,683,809,371
675,684,806,373
675,683,807,373
673,683,808,372
675,683,809,371
675,682,808,372
674,683,808,372
674,682,808,371
674,682,808,372
674,683,808,371
674,682,808,371
675,683,808,372
674,682,809,372
675,682,810,372
674,682,808,371
674,682,809,371
674,682,808,371
674,682,809,372
675,682,808,372
674,682,807,372
674,682,808,371
674,682,809,372
675,683,808,372
675,683,808,372
674,682,808,372
673,682,808,372
674,682,809,373
673,682,807,372
674,684,807,372
675,685,805,375
675,683,806,373
675,682,808,371
674,680,811,369
674,682,811,370
673,682,810,370
675,684,805,374
673,680,812,369
673,681,812,368
675,684,805,374
675,684,806,374
677,684,805,375
672,680,814,368
674,681,814,367
676,685,803,376
676,685,802,376
674,680,813,369
674,684,808,372
676,683,806,373
674,680,812,368
673,681,811,368
673,684,805,373
674,685,804,370
676,682,810,370
672,680,814,367
672,682,810,370
674,683,808,372
674,682,809,372
675,683,807,372
674,682,807,373
674,681,810,371
674,682,809,370
674,683,808,372
674,682,808,372
674,683,808,372
675,682,808,371
675,683,809,371
674,682,808,372
675,682,808,372
674,682,809,372
674,682,808,372
675,682,806,372
674,682,809,371
674,682,808,372
674,682,808,372
674,682,808,372
675,682,808,371
674,682,808,372
674,682,808,372
674,682,808,373
674,682,809,372
674,682,808,372
674,682,809,371
675,683,806,373
674,681,809,370
673,682,808,371
675,683,806,374
674,683,812,370
673,681,810,370
674,683,806,374
675,682,807,372
673,682,809,371
675,681,808,371
674,681,810,370
674,684,806,372
