index,middle,ring,pinky
703,352,748,386
702,352,747,386
703,352,747,386
703,350,751,383
702,354,744,388
702,354,744,388
701,350,751,382
702,350,751,382
704,353,744,388
703,351,747,385
701,350,750,382
701,351,750,382
702,353,745,387
703,351,746,387
702,350,750,382
701,351,751,382
701,354,747,386
702,354,745,388
702,352,748,385
702,352,746,385
702,352,747,386
702,352,747,386
702,352,748,386
702,353,747,385
703,353,746,386
702,350,750,384
702,353,745,387
703,352,746,386
701,351,750,384
702,353,747,386
702,353,745,387
702,351,750,383
701,353,745,388
702,351,747,385
702,351,749,384
702,352,747,387
702,352,745,387
,,,,
706,351,749,384
705,353,745,388
705,351,748,385
704,351,749,383
706,353,744,388
706,352,747,383
704,353,746,387
705,353,745,388
704,351,748,384
704,353,746,386
705,353,745,387
704,352,747,385
705,352,746,386
704,352,746,386
706,352,745,386
705,352,746,386
705,352,747,386
705,353,746,386
704,352,746,386
705,352,746,387
705,352,747,386
705,352,746,387
705,352,746,386
706,352,747,387
705,352,746,386
705,352,746,386
705,353,746,386
706,352,747,386
703,350,751,381
703,352,746,386
703,353,745,386
706,350,748,384
705,349,749,384
704,353,746,386
703,353,746,386
706,349,749,384
703,352,750,384
707,353,742,389
707,353,743,389
704,349,752,381
705,355,742,390
706,351,748,383
703,349,752,381
703,353,748,386
705,352,746,385
705,353,745,386
705,352,747,386
704,352,747,386
705,352,746,386
705,352,746,386
705,352,746,386
706,352,746,386
704,352,746,386
705,351,749,383
705,353,744,388
705,352,746,387
705,351,749,383
704,351,749,384
704,353,746,386
704,354,744,388
706,352,746,386
704,350,750,382
703,352,749,384
704,354,745,387
704,354,746,386
704,354,745,388
704,354,745,387
705,351,748,383
704,352,747,386
704,352,746,386
704,352,746,386
705,352,746,386
705,352,747,386
705,352,746,386
705,352,746,385
705,351,746,386
705,353,746,386
705,352,746,386
705,352,746,386
705,352,746,386
705,352,746,387
706,352,746,386
705,352,747,386
705,352,746,386
705,353,746,386
705,351,746,386
705,352,746,386
704,353,747,386
704,353,745,387
704,352,747,385
705,351,748,384
704,354,743,388
704,351,749,384
704,353,747,385
706,354,746,387
